Column,business_id,name,neighborhood,address,postal_code,latitude,longitude,stars,review_count,categories
2528,_8VkSb_Mryb6bHQxSWB7Pg,Swish Shabu Shabu,Chinatown,5115 W Spring Mountain Rd,89146,36.1261,-115.211285,3.5,386,Hot Pot;Sushi Bars;Japanese;Restaurants;Fondue
2578,O6QyQodq5P80ThaZ1HnQCQ,Beauty Supply Warehouse,,1401 N Decatur Blvd,89108,36.1852,-115.2067868,2.5,43,Shopping;Beauty & Spas;Cosmetics & Beauty Supply
2612,LkR6sWwheuf9Gf5aq0QPjw,Black Spade Tattoo,Downtown,707 Fremont St,89101,36.1675,-115.13842340000002,5,90,Permanent Makeup;Piercing;Beauty & Spas;Tattoo
2625,wjf1uZNr6E4LQ0nUNHX5AA,Rivas Mexican Grill #2,Eastside,3025 E Desert Inn Rd,89121,36.1287,-115.1091,3.5,66,Restaurants;Mexican
2631,y8FfZr8vU0Xapfm-LFuMzg,"Murray's Salon & Barbershop",Westside,4300 Meadows Ln,89107,36.1725,-115.197258,3.5,18,Hair Extensions;Barbers;Hair Salons;Beauty & Spas
2640,ebSUn2w_579yG6nrAn57Bw,The Smoking Apple,Sunrise,5051 E Stewart Ave,89110,36.1659,-115.06351609999999,2.5,3,Tobacco Shops;Vape Shops;Shopping
2676,_1cBVJcvvxx3jxy6u5kSWQ,Natural Nails,Sunrise,6895 E Lake Mead Blvd,89156,36.1942,-115.025472,2.5,17,Beauty & Spas;Nail Salons
2706,80UAilM6KKXqJCLAhRaLXA,Hypnotic Salon & Spa,Southeast,3460 E Sunset Rd,89120,36.0723,-115.0993861,4,12,"Hair Stylists;Eyelash Service;Beauty & Spas;Hair Extensions;Makeup Artists;Men's Hair Salons;Skin Care;Hair Salons"
2755,qxTtvf73qDcPaFckkGJwVw,The Tower Club,Westside,430 S Rampart,89145,36.1668,-115.286720018,5,52,Skin Care;Beauty & Spas;Hair Salons;Hair Removal;Nail Salons;Barbers
2773,B9dxWJG-8Sp2hbGl8QjUOw,Tha Line Up Barbershop and Salon,Southeast,5645 S Eastern Ave,89119,36.087,-115.11923200000001,4.5,123,"Beauty & Spas;Hair Salons;Barbers;Men's Hair Salons"
2775,kUntNQ5P9IrRzEoHdRxV-w,"Mark Rich's New York Pizza & Pasta",Centennial,7930 W Tropical Pkwy,89149,36.271,-115.26793700000002,3,98,Restaurants;Pizza
2789,TlBABR6bWCSH06jFAxQIdQ,Lash N Wax,Westside,7980 W Sahara Ave,89118,36.1447,-115.2652577,5,5,Beauty & Spas;Eyelash Service;Hair Salons;Skin Care;Hair Extensions;Hair Removal;Waxing
2802,6WWXpMwIB7gTc4yZrkM-fQ,Hot Dog On A Stick,The Strip,3850 Las Vegas Blvd S,89109,36.0988,-115.175765991,3.5,17,Fast Food;Food;Hot Dogs;Restaurants
2849,3l2Kfc4ZRVokS3zL0xhg5w,Plaza Books,Southeast,7380 S Eastern Ave,89123,36.0559,-115.1163475,4.5,9,Bookstores;Shopping;Books;Mags;Music & Video
2851,chNmIN7GE035WIc_XQ1uzg,Allstate Insurance Agent: Tom Prince,Westside,240 S Rainbow Blvd,89145,36.1714,-115.244864076,3.5,5,Life Insurance;Auto Insurance;Insurance;Financial Services;Home & Rental Insurance
2874,3weo8OctYcKoS_AV9OrOgw,Juice NV,,9500 S Eastern Ave,89123,36.0163,-115.117167458,3.5,53,Juice Bars & Smoothies;Restaurants;Vegan;Food;Vegetarian
2889,A0FOGS7SXbXfpY2gE-wOow,Carousel Bar,Eastside,2880 S Las Vegas Blvd,89109,36.1244,-115.146372,3,12,Nightlife;Lounges;Bars
2943,BYX_65ag1N9E0Qp-KcgGrQ,Smart & Final,Westside,8485 W Sahara Ave,89117,36.1426,-115.27620659999998,3.5,20,Wholesale Stores;Grocery;Department Stores;Fashion;Food;Shopping
2952,UXgaUOaXsplzZeALU5ytsA,R+D Hipster Emporium,Westside,740 S Rampart Blvd,89145,36.1635,-115.2893597,4,26,"Men's Clothing;Shopping Centers;Fashion;Women's Clothing;Shopping;Children's Clothing"
2983,Xqur5VuobC9WW3crdxZPBw,Amlee Chinese Cuisine,Southeast,3827 E Sunset Rd,89120,36.0707,-115.09112569999999,3.5,98,Soup;Chinese;Restaurants;Salad
3001,S0o69Agf-IwsP1BonOOnwg,Salon 89,Spring Valley,8680 W Warm Springs Rd,89148,36.0561,-115.2812612,4.5,7,Hair Extensions;Hair Stylists;Hair Salons;Beauty & Spas
3006,osPGM3pOTZnwyqYULaUKzA,"Drew's Plumbing",Westside,3111 S Valley View Blvd,89102,36.1309,-115.19078470000001,5,17,Home Services;Plumbing
3047,lXOdSzpRY1B94wT3K7Tlmw,ARCO ampm,Centennial,6390 N Durango Dr,89149,36.2769,-115.287150107,3.5,3,Car Wash;Food;Automotive;Convenience Stores;Gas Stations
3081,orG53sygq3_yW2uegN9ECA,Shoe Lab,Eastside,3900 Paradise Rd,89109,36.1188,-115.15448020000001,3,5,Shoe Repair;Local Services
3086,AnXovUgUHJap3QaDRnjL1w,Blueberry Hill Family Restaurant,Eastside,3790 E Flamingo Rd,89121,36.1162,-115.09238799999999,4,331,Breakfast & Brunch;Diners;American (New);Restaurants
3118,jupilm6CUdXsI-QVX2sEYg,May Sky Reflexology,Chinatown,3400 S Jones Blvd,89146,36.1273,-115.22436119999999,1.5,4,Massage;Beauty & Spas
3146,VYOtofDcgJIV5-vPUd4sZA,Cicis,Sunrise,309 N Nellis Blvd,89110,36.1669,-115.06359403399999,3,42,American (Traditional);Restaurants;Pizza
3152,B19KKE75ZxqoR3EDuvA1qw,China Star,Westside,4595 W Charleston Blvd,89102,36.1586,-115.20308929999999,3,69,Restaurants;Chinese
3163,Yj475xZXRbuo4FjS9F0dSg,"J'adore Hair",Northwest,3231 N Decatur Blvd,89130,36.2181,-115.208424,3.5,5,Skin Care;Hair Salons;Nail Salons;Beauty & Spas
3172,OasGU95u0ojZvyaIqeWvQA,Big 5 Sporting Goods,Eastside,2797 S Maryland Pkwy,89109,36.1387,-115.13795590000001,3,10,Sporting Goods;Shopping
3174,nM9NwHXy3EadihjJTG2i5w,"Pancho's Vegan Tacos",Eastside,4865 S Pecos Rd,89121,36.1008,-115.10181450299999,4.5,193,Vegan;Mexican;Restaurants;Tacos
3195,p5rpYtxS5xPQjt3MXYVEwA,Greens and Proteins,Southeast,8975 S Eastern Ave,89123,36.0262,-115.11925729999999,4,635,Juice Bars & Smoothies;Cafes;Vegetarian;American (New);American (Traditional);Sandwiches;Vegan;Food;Pizza;Breakfast & Brunch;Burgers;Restaurants
3196,SknYYIK1rBNgYqNl4tYUPA,Marias Taco Shop,Southeast,7380 S Eastern Ave,89123,36.0557,-115.11708119999999,3.5,31,Restaurants;Mexican
3208,Z1HnNAGBt0y9uZX1a1_9sQ,Subway,,7500 W Lake Mead Blvd,89128,36.1974,-115.2578289,3,14,Food;Fast Food;Sandwiches;Restaurants
3214,5qK5rJxwo0cjP3vTf3lkSA,Little Caesars Pizza,Northwest,6621 W Cheyenne Ave,89108,36.2178,-115.24062430000001,1.5,24,Restaurants;Pizza
3227,yt_Ju4eTz6igz71blffBRA,Ocean Reflexology,Southeast,3720 E Sunset Rd,89120,36.0719,-115.0940119,4,133,Beauty & Spas;Massage
3239,j2w6wlRmlaZaaErQus8ElQ,Pita House,Southeast,1310 E Silverado Ranch Blvd,89183,36.0141,-115.135131108,4.5,243,Restaurants;Vegan;Mediterranean
3244,9hNuOUywLPHdSbAXtQ9DhQ,Slices Pizzeria,,4111 Boulder Hwy,89121,36.1337,-115.0850568,3,10,Restaurants;Pizza
3264,BZQctwIhRkC6fDSom45Ehw,Shaine Stevenson - State Farm Insurance Agent,Southeast,10430 Bermuda Rd,89183,36.0005,-115.15436329999999,4.5,21,Insurance;Auto Insurance;Home & Rental Insurance;Financial Services
3289,f8bpTOzX09Dz-U8UEL-nwA,Bike King,Southwest,7645 S Rainbow Blvd,89139,36.0496,-115.243642,2.5,4,Bike Rentals;Active Life;Sporting Goods;Bikes;Shopping
3299,148d7J-cFejkhYV89y3Jsg,Gondola Ride at the Venetian,The Strip,3355 S Las Vegas Blvd,89109,36.1215,-115.16961119999999,3.5,257,Tours;Hotels & Travel
3305,mjhwLcuoenVW8oFhcNmlHA,Claim Jumper,Westside,1100 S Fort Apache Rd,89117,36.1586,-115.290936644,3,306,American (New);Restaurants
3359,riaj0D7eE3wQdAzacjEwiA,Optic Gallery,Southeast,5905 S Eastern Ave,89119,36.0821,-115.11991682200001,4.5,44,Optometrists;Health & Medical;Shopping;Eyewear & Opticians;Laser Eye Surgery/Lasik
3368,I14mCDV07Q_wYkWbdAcEjA,Lovebug Baby,Anthem,9911 S Eastern Ave,89183,36.0096,-115.117997,4.5,43,"Baby Gear & Furniture;Fashion;Shopping;Accessories;Children's Clothing"
3420,1BtNZszIr8LvtPOhN0X4Mw,Gold Mine Bar & Grill,Eastside,3950 Koval Ln,89109,36.1179,-115.16076975600001,2.5,26,American (Traditional);Bars;Nightlife;Restaurants
3481,ZhLSAiRj9kANxf8m2SBfRA,Lucki Thai,Southeast,467 E Silverado Ranch Blvd,89183,36.012,-115.15359856200001,4.5,560,Thai;Local Flavor;Restaurants
3495,KEb0kdfeg-Yp1_Ut0Malmw,Montecito Dental - Dr. Hart,Centennial,7150 N Durango Dr,89149,36.2915,-115.28647655200001,3.5,17,Cosmetic Dentists;Dentists;Health & Medical
3501,NQXuoB9JTPUItHvouMgWjQ,"Violette's Vegan Organic Cafe & Juice Bar",Westside,8560 W Desert Inn Rd,89117,36.13,-115.2777727,4,538,Juice Bars & Smoothies;Vegetarian;Vegan;Restaurants;Food
3503,juMGlVODD52yam7hCE5P7Q,Starbucks,Centennial,8410 Farm Rd,89131,36.3004,-115.279397,3.5,6,Food;Coffee & Tea
3513,KyQL98YGPBFpc-T9BlFqNQ,Hair Design By Meka,Spring Valley,4245 S Grand Canyon Dr,89147,36.1122,-115.307201,5,13,Hair Stylists;Beauty & Spas;Blow Dry/Out Services;Hair Salons;Hair Extensions
3527,K3IPyNk02ZbcYnvYmKpxZQ,The Wedding Chapel,The Strip,3730 Las Vegas Blvd,89109,36.1076,-115.176722,4,18,Wedding Chapels;Event Planning & Services;Wedding Planning;Venues & Event Spaces
3552,RslaL6v-H9e3o2R-WrJKpA,Nour Deli And Bakery,,8876 S Eastern Ave,89123,36.0291,-115.11496070000001,4,5,Bakeries;Mediterranean;Food;Restaurants
3555,upBVCVmIEi7H-JD8OU_gxw,At Your Service Catering,,633 N Decatur Blvd,89107,36.1799,-115.206414,4.5,3,Event Planning & Services;Caterers
3559,EaMfImiZLJDk69gnjU6Txw,Advanced Spine & Wellness,Northwest,7045 W Ann Rd,89130,36.262,-115.24795423,3,4,Health & Medical;Chiropractors
3593,S1N5-ZXwR4fUIPs6dLnBYQ,Hue Thai,Chinatown,5115 Spring Mountain Rd,89146,36.1256,-115.211199,3.5,318,Restaurants;Vietnamese;Chinese;Thai
3599,HV2vPReKp0n0E6zgjsu4Mg,Garnachas Mexican Street Food,Westside,3111 S Valley View Blvd,89102,36.1336,-115.19073345299999,4.5,51,Beer;Wine & Spirits;Food;Mexican;Restaurants
3619,JMq0dz_jb6SUEvhhON6mqw,Red Handed Tattoo Gallery,Spring Valley,8665 W Flamingo Rd,89147,36.1138,-115.2806243,4.5,18,Tattoo;Beauty & Spas
3627,Zrx25j1M794Nh8fUGB8E9A,TGI Fridays,,4500 W Tropicana Ave,89103,36.1027,-115.202215,2.5,211,Bars;Seafood;Nightlife;Restaurants;American (Traditional)
3646,xVlj8zOeyGMXpZpdbJj7Rw,Korean Delicious Restaurant,Chinatown,5030 Spring Mountain Rd,89146,36.1262,-115.209584,3,13,Korean;Restaurants
3656,tQ15O8kHzrvgDA45hP1IEg,Rain Salon Studios,Centennial,6575 N Decatur Blvd,89131,36.2795,-115.2080128,4.5,22,Hair Salons;Beauty & Spas
3668,yOTAL3j1ymB6kVEmK0YLHQ,Honor Lash and Brow Studio,Spring Valley,4235 S Fort Apache Rd,89147,36.1117,-115.297771307,5,3,Beauty & Spas;Eyelash Service
3679,YIxnjZJKS24rBuORM7nDeQ,TG Hair Salon,,4983 W Flamingo Rd,89103,36.1149,-115.2097436,3.5,3,Beauty & Spas;Hair Salons
3724,i0ToFQWsWPzFEC1eAxBh6Q,"Dunkin' Donuts",Eastside,4503 Paradise Rd,89169,36.1071,-115.152114294,2,25,Food;Donuts;Coffee & Tea
3725,npHRkHxgKjSGcFBi81EBWA,Red Mango,Eastside,3528 S Maryland Pkwy,89169,36.1249,-115.1354186,3,7,Ice Cream & Frozen Yogurt;Food;Juice Bars & Smoothies
3759,v9mN4MqQngQZhh25o9Q1rw,Red Mango,Southeast,9480 S Eastern Ave,89123,36.0175,-115.117739142,4,88,Juice Bars & Smoothies;Ice Cream & Frozen Yogurt;Food
3760,M7S7nVG9sb7eSbchiEWX2g,Dinosaurs & Roses Boutique,Westside,440 S Rampart Blvd,89145,36.1686,-115.28516200000001,4.5,3,Fashion;Rugs;Shopping;Furniture Stores;Thrift Stores;Home Decor;Used;Vintage & Consignment;Home & Garden
3775,zEd3Ex_k3vHiBbBPWRrO7Q,Panda Express,Summerlin,7560 W Lake Mead Blvd,89128,36.1976,-115.260134434,2.5,34,Fast Food;Chinese;Restaurants
3817,jTtmYasf56EvcmEMO_8tkA,Innovative Dentistry,Spring Valley,7260 S Cimarron Rd,89113,36.0564,-115.2693277,4.5,26,Dentists;Health & Medical;General Dentistry
3823,_ek_DoAnoHtpwaBwaIFr4Q,Starbucks,Southeast,9725 S Maryland Pkwy,89183,36.0121,-115.13831599999999,2.5,7,Food;Coffee & Tea
3827,9edPSkfXKsJmkZYIaOmA7Q,Las Vegas South Premium Outlets,Southeast,7400 Las Vegas Blvd S,89123,36.0539,-115.168928254,3.5,393,Shopping;Restaurants;Shopping Centers;Fashion;Outlet Stores
3831,Z2iYtj0ybh_ovOyRD8bjMg,Atomic Liquors,Downtown,917 Fremont St,89101,36.1668,-115.13552859999999,4.5,293,Pubs;Beer Bar;Dive Bars;Wine Bars;Bars;Cocktail Bars;Nightlife
3860,tO3LOKAbdTr6qcel0Qqvvw,"Savvy Eyes - Chrys A. Manos, OD",Southeast,500 E Windmill Ln,89123,36.043,-115.15213059999999,5,37,Optometrists;Health & Medical
3874,Wlcl0ITWjyhqCiSlPmSAlg,"Billy Bob's Steakhouse",,5111 Boulder Hwy,89122,36.1128,-115.06228870000001,3,104,Restaurants;Steakhouses
3882,R046YEcl0Gp0tWyZdJ5DEg,Speedee Mart,Westside,4120 W Desert Inn Rd,89102,36.1307,-115.1952297,3,4,Automotive;Gas Stations
3935,F2HKV9oJhnIKQ-M4Gt4Ftg,Voodoo Wing Company,Northwest,6728 W Cheyenne Ave,89108,36.2185,-115.2431106,4,227,Food;Barbeque;Chicken Wings;Restaurants
3966,hd1XKE5t586NB2FIguDEVw,Ultimate Tanning,Southeast,8540 S Maryland Pkwy,89123,36.0347,-115.1354355,4.5,8,Tanning;Beauty & Spas
3967,5JjGTaZkHbbjBrzBODcsAQ,Daisho Sushi,Southeast,7435 S Eastern Ave,89123,36.0558,-115.120023,4,268,Salad;Japanese;Sushi Bars;Restaurants
4024,etzDsNjkCyQBoJcU2a3U-g,"Denny's",Southeast,9320 S Eastern Ave,89123,36.0198,-115.118057951,3,80,American (Traditional);Diners;Restaurants;Breakfast & Brunch
4028,GT9Hx_Na0vH3Na7ym9dp4A,Shooters Bar & Grill,Sunrise,4465 E Sahara Ave,89104,36.144,-115.07742809999999,4,15,Pizza;Chicken Wings;Restaurants;American (Traditional);Pubs;Bars;Nightlife
4037,E-6l98hX8jICTF6rKHxI8g,Aria Sky Suites,The Strip,3730 S Las Vegas Blvd,89109,36.1073,-115.17658359999999,4.5,64,Hotels;Hotels & Travel;Event Planning & Services
4052,P7K8lCcI70lwwQ0CakB45Q,"Isabella's Lash Studio",Southwest,10420 S Decatur,89141,36.0003,-115.206498,4.5,74,Eyelash Service;Beauty & Spas
4057,hh-N1r9O1JpvzGw1mp0bKw,"Rock'N'oodles",Downtown,1108 S 3rd St,89104,36.1584,-115.1512011,4.5,310,Noodles;Food;American (New);Italian;Local Flavor;Salad;Restaurants
4064,tQF9WJ93G0vMITC7n8e10g,Pointe of Grace Dance Center,Centennial,7280 W Azure Dr,89130,36.2746,-115.253879092,4,28,Fitness & Instruction;Dance Studios;Active Life
4075,mZI_wVrLOjz4M-QIC9n-jA,"PT's",University,1089 E Tropicana Ave,89119,36.1009,-115.1384919,2.5,35,Bars;Sports Bars;Pubs;Restaurants;American (New);Nightlife
4079,zmuOZvPMfLJ7Jc0YXYPucw,Zen Nail Lounge,Spring Valley,3555 S Fort Apache Rd,89147,36.1251,-115.29797279999998,4,38,Beauty & Spas;Nail Salons
4106,FNe5PPA9pyj8FjcDefCBpg,Weera Thai Restaurant,Westside,3839 W Sahara Ave,89102,36.144,-115.1930886,4,648,Thai;Restaurants;Food;Bars;Food Delivery Services;Noodles;Vegetarian;Beer;Wine & Spirits;Nightlife;Beer Bar;Wine Bars
4110,-MwAxDEDeWxN2Mj9U0Rzww,VIP Unlimited,The Strip,3667 S Las Vegas Blvd,89169,36.1101,-115.172501,4,14,Dance Clubs;Party & Event Planning;Tours;Event Planning & Services;Nightlife;Hotels & Travel;Party Bus Rentals
4116,McdFD2ucVRgs3XrfRnng3w,New Balance,South Summerlin,2010 Festival Plaza Dr,89135,36.1483,-115.3334588,4.5,14,Sports Wear;Outlet Stores;Shoe Stores;Fashion;Sporting Goods;Shopping
4127,Xgp67egWT56FmGrULkKOJg,Subway,Centennial,6475 N Decatur Blvd,89131,36.2769,-115.20788470000001,2.5,12,Sandwiches;Fast Food;Restaurants
4140,hAdbNIFGY5kgjhEYEmrfTg,LVAC Women,Spring Valley,9615 W Flamingo Rd,89147,36.1124,-115.3013023,3,10,Sports Clubs;Active Life
4155,z65wZ11iw7Y-WBZ9UDZhnA,Pisa Pizza,The Strip,3635 S Las Vegas Blvd,89109,36.1143,-115.172434844,4,36,Restaurants;Pizza
4157,_-DzOH5j-PbRrMf_Nm6w-Q,"Royce'",The Strip,3377 S Las Vegas Blvd,89109,36.1219,-115.1696529,5,43,Chocolatiers & Shops;Specialty Food;Desserts;Food
4169,5OLtY1-xR6LjeH3kJGJ5UA,Scentz N Sudz,Sunrise,3935 E Charleston Blvd,89104,36.1581,-115.08996850000001,4.5,3,Shopping;Restaurants;Beauty & Spas;South African;Personal Shopping;African;Cosmetics & Beauty Supply
4175,kQabQnNavQ7FgfyuXf8Niw,"Papa Murphy's",Southwest,8595 S Decatur Blvd,89139,36.0335,-115.20842990000001,3.5,28,Restaurants;Pizza;Gluten-Free;Salad
4176,KE-F3ZumDNwpTnCsOj6BLw,Symphony Park,Downtown,495 S Main St,89101,36.1702,-115.151069641,4.5,16,Active Life;Parks
4177,3_SA-8Y7geULcNHATYumEQ,Aloha Quality Hair Salon,Southwest,7910 S Rainbow Blvd,89139,36.0439,-115.242073369,4.5,77,Hair Salons;Beauty & Spas;Hair Removal;Waxing
4185,masGHio29MlENLa8vqUqOA,Short Line Express Markets,Spring Valley,7095 S Durango Dr,89113,36.0596,-115.28001370000001,3,4,Convenience Stores;Food
4214,EqUlVPI8t9A96BIvWdW1pw,"Joey's Tavern",Northwest,7081 W Craig Rd,89129,36.2379,-115.24821899999999,3.5,53,Bars;American (New);Restaurants;Nightlife
4239,SWZ_GqiaAoc4JoUOosF0mg,The Sugar Corner,University,1083 E Tropicana Ave,89119,36.1007,-115.139449359,4,43,Restaurants;Bakeries;Cuban;Ethnic Food;Food;Specialty Food;Latin American;Breakfast & Brunch
4270,7IEdC2TZKwS4a7Gu7W-otA,"Fantastic Sam's",,7500 W Lake Mead Blvd,89128,36.1974,-115.2578289,3,32,Beauty & Spas;Barbers;Hair Salons
4281,rYG3Bbsf3u2P4N4ZxQXyKw,Bachi Healthy Life Kitchen,Spring Valley,6825 W Russell Rd,89118,36.0845,-115.24127560000001,3.5,79,Breakfast & Brunch;Restaurants;Food
4289,UANNbspNsQEFUay5nALZYw,"Roberto's Taco Shop",Southeast,6475 S Pecos Rd,89120,36.0724,-115.10139299999999,3,47,Mexican;Restaurants;Fast Food
4307,3CxiP8n7DAL-YOOTCW2wNw,Jack in the Box,Spring Valley,7025 S Durango Dr,89113,36.06,-115.279878,2.5,35,Restaurants;Fast Food
4322,m3A9MGH2k5n4GTkd-NvEGw,Mobil,Southeast,9705 S Maryland Pkwy,89183,36.0127,-115.13723187,2,6,Automotive;Convenience Stores;Food;Gas Stations
4324,mF5L7qVH829Ow68Lz8PMNg,Diamond Cabaret,,3177 S Highland Dr,89109,36.1325,-115.176732,1.5,19,Nightlife;Adult Entertainment
4348,WyyJdVQBFlPVITTmjgEhlQ,Paisanos Pizza,,4825 W Flamingo Rd,89103,36.1149,-115.20667350000001,1.5,8,Pizza;Restaurants
4388,YHN7wVaOFp9wkl_w7NXLXw,Kens Burgers and Pizza,Southeast,7141 S Eastern Ave,89119,36.0596,-115.119423,1,4,Restaurants;Pizza;Burgers
4395,SN6mvy2vbXL0F_CYFkx8zg,La Scala,Eastside,1020 E Desert Inn Rd,89109,36.1303,-115.140852,4,56,Restaurants;Italian
4419,3FLFxKPE76UCHk0TiBzozQ,Crazy Horse Too,,2476 Industrial Rd,89102,36.1444,-115.16496059999999,3,24,Adult Entertainment;Bars;Nightlife
4439,JDZ6_yycNQFTpUZzLIKHUg,El Dorado Cantina,,3025 Sammy Davis Jr Dr,89109,36.1349,-115.175822005,4,1694,Lounges;Mexican;Restaurants;Bars;Nightlife
4449,UdpZteK09RhYcA-g6E_xfQ,Djanel Spa,Eastside,372 E Tropicana Ave,89169,36.1033,-115.1569249,4.5,21,Day Spas;Beauty & Spas;Skin Care;Massage
4488,_3-qT4mA1pUDf72yrpNnWw,Sky Technologies,Southeast,2375 E Tropicana Ave,89119,36.0995,-115.12033799999999,2.5,3,Television Service Providers;Home Services
4491,2nnMxmgnYj0_WAG2GHwnhA,Madtown Vapor,Westside,3839 W Sahara Ave,89102,36.144,-115.193147,4,4,Shopping;Vape Shops
4535,O0DxNujKaN-KIfcgbV3MgA,Pollo Inka Express,Downtown,2440 S Maryland Pkwy,89104,36.1445,-115.137545876,4,123,Restaurants;Peruvian;Latin American;Fast Food
4544,LObptJvHwCQNkXemJpG85w,Rojo Lounge,,4381 W Flamingo Rd,89103,36.1144,-115.1965703,4,27,Bars;Lounges;Nightlife
4587,Ragnw7-0Pm0MxInK8r9JgQ,"Dotty's",Chinatown,4821 Spring Mountain Rd,89102,36.1247,-115.2076378,3.5,5,Arts & Entertainment;Casinos
4617,e-H6-qd340BwYTnlntYyJg,Karma and Luck at the Grand Canal Shoppes,Chinatown,3377 S Las Vegas Blvd,89109,36.1258,-115.18379420000001,3.5,12,Home Decor;Jewelry;Shopping;Home & Garden
4623,JoGSu-tSwFngXv3pGjPXmw,The UPS Store,Spring Valley,4045 S Buffalo Dr,89147,36.1155,-115.26236999999999,4,7,Shipping Centers;Local Services;Printing Services;Notaries
4653,64HISOipfYS3ORms1Y2BeA,Fanco,Centennial,7950 W Tropical Pkwy,89149,36.2708,-115.26853929999999,2.5,3,Na
4668,yopryLjAko_r4U2-WU_txQ,Vegas Sports and Hockey,Southeast,7400 Las Vegas Blvd S,89123,36.0524,-115.16902069999999,3.5,3,Shopping;Sporting Goods;Fashion;Sports Wear
4680,GFORJltTmCXGz0-UgYh9Zw,Ed Hardy by Christian Audigier,The Strip,3200 Las Vegas Blvd,89109,36.1272,-115.17155120000001,2,5,"Shopping;Women's Clothing;Fashion;Men's Clothing"
4719,S_PEroRv40j1In11gNH2LQ,Five Guys,,7290 W Lake Mead Blvd,89128,36.1965,-115.25072809999999,4,137,Restaurants;Fast Food;Burgers
4733,0HcUjN6DuipHkaUNfSPDgA,Sprint Store,Southeast,7291 S Eastern Ave,89119,36.0574,-115.12013733399999,5,5,Shopping;Local Services;Electronics;Telecommunications;Mobile Phone Accessories;Mobile Phones;IT Services & Computer Repair
4755,FrU2oMjU34jx1ZasTSgZDQ,iPhone Doctor,,751 N Rancho Dr,89106,36.1782,-115.17714939999999,1.5,39,Telecommunications;Utilities;Mobile Phones;Local Services;IT Services & Computer Repair;Mobile Phone Repair;Office Equipment;Shopping;Electronics Repair;Home Services;Computers
4758,HcFNeUjeqzhHw1Lk0FZarg,"Jersey's Bar & Grill",Westside,4760 W Sahara Ave,89102,36.1465,-115.2072072,4,5,Restaurants;Sports Bars;Bars;American (Traditional);Nightlife
4763,GSzgEBYd1hYebz1xi5jrmw,"Domino's Pizza",Centennial,7591 N Cimarron Rd,89131,36.2982,-115.27001829999999,4,18,Chicken Wings;Sandwiches;Pizza;Restaurants
4766,JIfSollg32ifUzTw2K4PDQ,Taqueria El Buen Pastor,,530 N Las Vegas Blvd,89101,36.1746,-115.137042,4.5,127,Street Vendors;Mexican;Food;Restaurants
4804,ZGwOOa93pc5hnsCLUgJJpQ,Subway,Westside,4700 Meadows Ln,89107,36.1712,-115.20511306799999,3,4,Restaurants;Fast Food;Sandwiches
4805,zp-K5s3pGTWuuaVBWo6WZA,HoneyBaked Ham,Westside,1112 S Rainbow Blvd,89146,36.1584,-115.2431523,4,32,Specialty Food;Sandwiches;Restaurants;Delis;Cafes;Meat Shops;Event Planning & Services;Food;Caterers
4833,ym5FOqL6tGbgynzwKMHZuw,Crab Corner,Spring Valley,6485 S Rainbow Blvd,89118,36.0709,-115.243270866,3.5,438,Sports Bars;Restaurants;Bars;Nightlife;Seafood
4865,nupAsas-_hc8225O_5APMQ,"Harold's Chicken & Fish",Northwest,7450 W Cheyenne Ave,89129,36.2185,-115.2595642,3.5,10,Restaurants;American (Traditional)
4957,nin2J8mJAPCflufcQxOWjg,Bayside Watch,Westside,4300 Meadows Ln,89107,36.173,-115.194474698,1.5,6,Watch Repair;Shopping;Watches;Jewelry;Local Services
4958,P7Dqa0IbcFgRZ1aK7CPAOw,"McDonald's",Eastside,3815 S Maryland Pkwy,89119,36.12,-115.13785613399999,2,41,Burgers;Fast Food;Restaurants
4969,o8_PxWbenYTwNBVGHXYdbQ,Fantastic Embroidery,Eastside,3528 S Maryland Pkwy,89169,36.1253,-115.137174,3.5,10,Shopping;Local Services;Sewing & Alterations;Screen Printing;Embroidery & Crochet;Professional Services;Fashion;Arts & Crafts;Graphic Design
4988,8fjF2NIPSM0Ar1hed2tdog,"Gilligan's HideAway",Eastside,2601 Atlantic St,89121,36.1424,-115.114898,4.5,29,Restaurants;Pizza;Nightlife;Sandwiches;Bars;American (New);American (Traditional)
4989,LCf4MZQcwgtniQUJ-MQBZA,Blue Ox East Restaurant & Lounge,Eastside,4130 S Sandhill Rd,89121,36.114,-115.0909203,4,44,Nightlife;Bars;American (Traditional);Restaurants
5004,GazWLSG3m0qVi0DMO8FtgA,Jasmine Spa,,6020 W Flamingo Rd,89103,36.1153,-115.22358249999999,3.5,4,Health & Medical;Skin Care;Hair Removal;Medical Spas;Massage;Waxing;Beauty & Spas
5005,UJ3J2vIJOrxQ9q7M06Wm4Q,Mandalay Bay Beach,The Strip,3950 S Las Vegas Blvd,89119,36.0901,-115.176009361,3.5,272,Beaches;Active Life;Swimming Pools
5029,alFchsneD8P49cy7aL_TMA,Won Mi,Chinatown,5300 Spring Mountain Rd,89146,36.1265,-115.213867,4,4,Korean;Restaurants
5034,JPWg9acsCv_om9UFYGMJbA,"Fleming's Prime Steakhouse & Wine Bar",Westside,8721 W Charleston Blvd,89117,36.1585,-115.2857479,4,348,Nightlife;Breakfast & Brunch;Restaurants;Wine Bars;Bars;Seafood;Steakhouses
