,flagged_reviews,one_star_count,total_reviews,total_stars,word_count,proportion_flagged_reviews,average_flagged_words_per_review,average_stars_per_review,proportion_one_star,name,neighborhood,address,postal_code,stars,review_count,categories
hU7z5Jtl57RIODS0hPg9Ug,28,15,149,597,28,0.18791946308724833,0.18791946308724833,4.006711409395973,0.10067114093959731,Apache Taco Shop,The Lakes,2521 S Fort Apache Rd,89117.0,4.0,149.0,Breakfast & Brunch;Mexican;Tacos;Restaurants;Desserts;Food
JlEy8FH6123SJBoNwG235g,1,10,136,607,1,0.007352941176470588,0.007352941176470588,4.463235294117647,0.07352941176470588,WingTime,,6572 N Decatur Blvd,89131.0,4.5,137.0,Chicken Wings;Restaurants;Chicken Shop
2RFe9vDTzyBkF4mvsFDDow,14,33,127,405,23,0.11023622047244094,0.18110236220472442,3.188976377952756,0.25984251968503935,Dickey's Barbecue Pit,,6584 N Decatur Blvd,89131.0,3.0,127.0,Barbeque;Restaurants
diJLOTB7YfItRLcEr55MoQ,0,2,45,206,0,0.0,0.0,4.5777777777777775,0.044444444444444446,Alibi Las Vegas,Downtown,707 Fremont St,89101.0,4.5,45.0,Tours;Arts & Entertainment;Food Tours;Scavenger Hunts;Hotels & Travel;Performing Arts;Active Life;Walking Tours
eSLwC2iFJOU4UWXyuPiTpg,33,86,340,1004,44,0.09705882352941177,0.12941176470588237,2.9529411764705884,0.2529411764705882,Hennessey's Tavern,Downtown,425 Fremont St,89101.0,3.0,340.0,Irish Pub;Irish;Nightlife;Restaurants;Bars;Pubs
Mg0HnPrsAEzQ0lGLj_BXSQ,2,4,26,103,2,0.07692307692307693,0.07692307692307693,3.9615384615384617,0.15384615384615385,Men of Sapphire,,3025 Sammy Davis Jr Dr,89109.0,4.0,26.0,Nightlife;Adult Entertainment;Arts & Entertainment;Ticket Sales
z8XIldYr65CKOz8yOI5R8A,65,37,326,1172,91,0.19938650306748465,0.2791411042944785,3.5950920245398774,0.11349693251533742,JW Marriott Las Vegas Resort & Spa,Westside,221 N Rampart Blvd,89145.0,3.5,326.0,Venues & Event Spaces;Day Spas;Event Planning & Services;Hotels;Hotels & Travel;Resorts;Beauty & Spas
2NsEac9xCBI05bo5l4yI7Q,92,212,407,975,124,0.22604422604422605,0.3046683046683047,2.3955773955773956,0.5208845208845209,Hertz Rent A Car,Southeast,7135 Gilespie St,89119.0,2.5,408.0,Automotive;Hotels & Travel;Car Rental
PglC8rgguMIlT621p1BLdQ,29,41,681,2817,30,0.042584434654919234,0.04405286343612335,4.136563876651983,0.06020558002936858,Yum Cha,,4945 W Tropicana Ave,89103.0,4.0,681.0,Dim Sum;Hot Pot;Chinese;Restaurants;Cantonese
vl2IZrNJEA8npSjqXbdwxw,82,60,1111,4597,88,0.0738073807380738,0.07920792079207921,4.137713771377138,0.054005400540054004,BabyStacks Cafe,Summerlin,2400 N Buffalo Dr,89128.0,4.0,1111.0,Restaurants;American (Traditional);Breakfast & Brunch
GVHCYFp_o3FxzHKebmtdzQ,68,25,140,535,114,0.4857142857142857,0.8142857142857143,3.8214285714285716,0.17857142857142858,Freakling Bros The Trilogy of Terror,Spring Valley,4245 S Grand Canyon Dr,89147.0,4.0,140.0,Haunted Houses;Arts & Entertainment;Performing Arts
sba0fwlKAZFGWWtsf5Jbwg,61,12,203,870,63,0.30049261083743845,0.3103448275862069,4.285714285714286,0.059113300492610835,Strip View Cafe,Westside,3225 S Rainbow Blvd,89146.0,4.5,203.0,Breakfast & Brunch;Food;Cafes;Juice Bars & Smoothies;Sandwiches;Coffee & Tea;Restaurants;Desserts;Internet Cafes
M4vh_kzppP1nsxo7hsaVIA,43,74,285,762,56,0.15087719298245614,0.19649122807017544,2.6736842105263157,0.2596491228070175,Golden Nugget Buffet,Downtown,129 E Fremont St,89101.0,2.5,285.0,Restaurants;Buffets
RbeTcNF_dCeUT9qYH4P6Lw,0,9,178,842,0,0.0,0.0,4.730337078651686,0.05056179775280899,24 Nail,Spring Valley,4075 S Durango Dr,89147.0,4.5,178.0,Waxing;Nail Salons;Hair Removal;Beauty & Spas;Eyelash Service
StNAnvyhVISULAFmO_Ke1Q,28,23,345,1429,47,0.08115942028985507,0.13623188405797101,4.142028985507246,0.06666666666666667,Great Links Brewhouse & Grill,Northwest,6010 W Craig Rd,89130.0,4.0,346.0,Sandwiches;Restaurants;Hot Dogs;Diners;Burgers;American (Traditional)
H8qlBw1YaxMsItfz25-AyA,34,74,294,886,55,0.11564625850340136,0.1870748299319728,3.0136054421768708,0.25170068027210885,John Cutter,Summerlin,11770 W Charleston Blvd,89135.0,3.0,294.0,American (New);Restaurants;Chicken Wings;Burgers
VkIKXVbSfcbxybbxbEt98w,8,64,233,859,11,0.034334763948497854,0.04721030042918455,3.686695278969957,0.27467811158798283,Team Ford Lincoln,Northwest,5445 Drexel Rd,89130.0,3.5,233.0,Automotive;Car Dealers;Auto Repair
KalAJyO0Zpg3K1wVwYXBHA,81,67,616,2308,97,0.1314935064935065,0.15746753246753248,3.7467532467532467,0.10876623376623376,Marché Bacchus,Summerlin,2620 Regatta Dr,89128.0,3.5,616.0,Bars;Nightlife;Restaurants;French;Wine Bars
fWetLvfQXqpZcBQLHldUhA,318,222,808,2348,397,0.3935643564356436,0.49133663366336633,2.905940594059406,0.2747524752475248,The D Casino Hotel,Downtown,301 Fremont St,89101.0,3.0,808.0,Bars;Hotels;Nightlife;Arts & Entertainment;Casinos;Hotels & Travel;Event Planning & Services
oDM09XMN-FG0ii_gdVMrTw,0,38,58,99,0,0.0,0.0,1.706896551724138,0.6551724137931034,Little Caesars Pizza,Centennial,7785 N Durango Dr,89131.0,1.5,58.0,Pizza;Restaurants
Hhxpcd8q_riD-8tdTuFpWg,0,0,3,14,0,0.0,0.0,4.666666666666667,0.0,7 Plus Water & Alkaline,Eastside,4568 E Tropicana Ave,89121.0,4.5,3.0,Local Services;Home Services;Water Stores;Food;Water Delivery;Water Purification Services
na4Th5DrNauOv-c43QQFvA,530,327,2781,10330,756,0.1905789284430061,0.27184466019417475,3.7144911902193454,0.11758360302049622,Bellagio Hotel,The Strip,3600 S Las Vegas Blvd,89109.0,3.5,2780.0,Hotels;Arts & Entertainment;Hotels & Travel;Event Planning & Services;Casinos;Resorts
_PQ1cKw_ZtKrXNxCMgIeYA,6,15,102,341,6,0.058823529411764705,0.058823529411764705,3.343137254901961,0.14705882352941177,Jalisco Cantina,Spring Valley,6450 S Durango Dr,89113.0,3.5,102.0,Mexican;Jazz & Blues;Nightlife;Arts & Entertainment;Restaurants
biSsdqExmdvIKiFuowOadg,56,28,311,1214,56,0.18006430868167203,0.18006430868167203,3.9035369774919615,0.09003215434083602,Lucky Foo's Restaurant & Bar,Southeast,8955 S Eastern Ave,89123.0,4.0,311.0,Sushi Bars;Restaurants;American (New);American (Traditional);Asian Fusion
D6K3VT6S8FwFm4u5uN8T8g,25,22,338,1426,25,0.07396449704142012,0.07396449704142012,4.218934911242603,0.0650887573964497,Moko Ramen Bar,Westside,6350 W Charleston Blvd,89146.0,4.0,339.0,Tapas Bars;Vegetarian;Tapas/Small Plates;Korean;Asian Fusion;Beer;Wine & Spirits;Japanese;Food;Restaurants;Ramen
ebSUn2w_579yG6nrAn57Bw,0,2,3,7,0,0.0,0.0,2.3333333333333335,0.6666666666666666,The Smoking Apple,Sunrise,5051 E Stewart Ave,89110.0,2.5,3.0,Tobacco Shops;Vape Shops;Shopping
YuiM5VKscO8rS1EX7f19_g,69,69,1020,3825,82,0.06764705882352941,0.0803921568627451,3.75,0.06764705882352941,Fleur by Hubert Keller,The Strip,3950 S Las Vegas Blvd,89119.0,4.0,1020.0,Restaurants;American (New);Tapas/Small Plates;French
Gen0ei06dGq13OJ8DRXUjg,36,33,351,1340,40,0.10256410256410256,0.11396011396011396,3.8176638176638176,0.09401709401709402,Metro Pizza,Southeast,1395 E Tropicana Ave,89119.0,4.0,351.0,Restaurants;Pizza;Italian
pzNg_g9XpaHKuAY9b5ClIQ,0,3,147,711,0,0.0,0.0,4.836734693877551,0.02040816326530612,NY Hair Company,,4825 W Flamingo Rd,89103.0,5.0,147.0,Waxing;Shopping;Hair Extensions;Hair Stylists;Hair Removal;Skin Care;Beauty & Spas;Makeup Artists;Hair Salons;Cosmetics & Beauty Supply;Nail Salons
sYfHxCqHpIX2HnDhw0JRAA,17,26,456,1912,33,0.03728070175438596,0.07236842105263158,4.192982456140351,0.05701754385964912,Ohjah Japanese Steakhouse Sushi & Hibachi,Southwest,8595 S Decatur Blvd,89139.0,4.0,456.0,Sushi Bars;Restaurants;Steakhouses;Japanese
9vG7UBYjYLDNb3VS1EZqEw,0,2,227,1119,0,0.0,0.0,4.929515418502203,0.00881057268722467,Simply Skin Las Vegas,Spring Valley,6670 S Tenaya Way,89113.0,5.0,227.0,Doctors;Hair Removal;Day Spas;Skin Care;Medical Spas;Health & Medical;Tattoo Removal;Beauty & Spas;Laser Hair Removal
0IjBFHFm8M-VPyym-Xrkhw,4,2,22,75,4,0.18181818181818182,0.18181818181818182,3.409090909090909,0.09090909090909091,Tower Pizzeria,The Strip,2000 S Las Vegas Blvd,89104.0,3.5,22.0,Pizza;Restaurants
dKRex8yByClqozat8yBc_w,6,7,78,332,6,0.07692307692307693,0.07692307692307693,4.256410256410256,0.08974358974358974,Snooty Pets,Westside,8560 W Desert Inn Rd,89117.0,4.5,78.0,Bakeries;Pet Groomers;Pets;Pet Stores;Pet Services;Food
V8HEOhiEUU2i-VHcp_K8lQ,0,7,27,73,0,0.0,0.0,2.7037037037037037,0.25925925925925924,Starbucks,Eastside,2430 E Flamingo Rd,89121.0,2.5,27.0,Restaurants;Food;Desserts;Sandwiches;Coffee & Tea
dWFUKB_HPBIE87AFBHEb_w,310,798,981,1411,414,0.3160040774719674,0.42201834862385323,1.438328236493374,0.8134556574923547,Spirit Airlines,Southeast,5757 Wayne Newton Blvd,89119.0,1.5,983.0,Transportation;Hotels & Travel;Airlines
CaDTCay6IFMGsQ1dVJaw8A,1,9,43,177,1,0.023255813953488372,0.023255813953488372,4.116279069767442,0.20930232558139536,iFIX LV,Westside,3909 W Sahara Ave,89102.0,4.0,43.0,Local Services;Mobile Phone Repair;Data Recovery;Electronics Repair;IT Services & Computer Repair
Z0YOHYA6YtW131xULbnMzQ,55,50,650,2393,72,0.08461538461538462,0.11076923076923077,3.6815384615384614,0.07692307692307693,Market Street Cafe,Downtown,12 E Ogden Ave,89101.0,3.5,650.0,Breakfast & Brunch;Restaurants;American (Traditional)
KYr67K-Ot9HKkv90KaXL5w,4,4,44,155,4,0.09090909090909091,0.09090909090909091,3.522727272727273,0.09090909090909091,Crazy Crepes,The Strip,3200 S Las Vegas Blvd,89109.0,3.5,44.0,Restaurants;Creperies
Fyuotg1ShiQZLtV5Dmjakg,3,8,21,58,4,0.14285714285714285,0.19047619047619047,2.761904761904762,0.38095238095238093,Chinese Village Restaurant & Lounge,,608 N Rainbow Blvd,89107.0,3.0,21.0,Restaurants;Chinese
RpKJ1uDiuXbc8vtMGOofJg,29,14,150,606,55,0.19333333333333333,0.36666666666666664,4.04,0.09333333333333334,Gravady,,7350 Prairie Falcon Rd,89128.0,4.0,150.0,Recreation Centers;Active Life
4Bw9XffSa0AMy2SrNCS2KA,23,33,197,701,35,0.116751269035533,0.17766497461928935,3.5583756345177666,0.16751269035532995,Sababa Mediterranean Grill,Westside,3220 S Durango Dr,89117.0,3.5,197.0,Falafel;Restaurants;Middle Eastern;Kosher;Mediterranean
jH72pWtc1KXavB3zNtOu9A,15,1,100,496,25,0.15,0.25,4.96,0.01,Expert Flooring Solutions,Spring Valley,6485 S Rainbow Blvd,89118.0,5.0,100.0,Tiling;Carpeting;Carpet Installation;Home Services;Shopping;Flooring;Home Decor;Home & Garden
SvHAczHxIJ00QlJ9ovQR8g,65,48,609,2163,69,0.10673234811165845,0.11330049261083744,3.5517241379310347,0.07881773399014778,Ghostbar,,4321 W Flamingo Rd,89103.0,3.5,608.0,Lounges;Nightlife;Dance Clubs;Bars
p0iEUamJVp_QpaheE-Nz_g,290,214,1392,4777,516,0.20833333333333334,0.3706896551724138,3.4317528735632186,0.15373563218390804,"South Point Hotel, Casino & Spa",Southeast,9777 S Las Vegas Blvd,89183.0,3.5,1392.0,Hotels & Travel;Event Planning & Services;Casinos;Day Spas;Hotels;Beauty & Spas;Arts & Entertainment
F6p_k-Q6W_kkAb-s_a0Omw,1,5,159,649,1,0.006289308176100629,0.006289308176100629,4.081761006289308,0.031446540880503145,Crazy Pita Rotisserie & Grill,Southeast,6587 S Las Vegas Blvd,89119.0,4.0,160.0,Mediterranean;Restaurants
2iTsRqUsPGRH1li1WVRvKQ,34,46,1587,6994,43,0.02142407057340895,0.027095148078134845,4.40705734089477,0.028985507246376812,Carson Kitchen,Downtown,124 S 6th St,89101.0,4.5,1586.0,Salad;Comfort Food;Gastropubs;Nightlife;Cocktail Bars;Vegan;American (New);Bars;Tapas/Small Plates;Seafood;Food;Burgers;Restaurants;Desserts
XgsIf7s2zM-cC29WUD-NZQ,91,39,560,2094,120,0.1625,0.21428571428571427,3.7392857142857143,0.06964285714285715,Makino Sushi & Seafood Buffet,,3965 S Decatur Blvd,89103.0,3.5,560.0,Buffets;Sushi Bars;Japanese;Restaurants
qTmuW0C9XXuxWwumvn89sw,35,6,443,2073,38,0.07900677200902935,0.08577878103837472,4.679458239277652,0.013544018058690745,The Mac King Comedy Magic Show,The Strip,3475 S Las Vegas Blvd,89109.0,4.5,443.0,Performing Arts;Arts & Entertainment
36RlO3r8oRzojGXxqD6-dA,0,0,13,65,0,0.0,0.0,5.0,0.0,Rachell Allen Nclex Review,,4975 Dean Martin Dr,89118.0,5.0,13.0,Test Preparation;Education
pJpjgXH5lgJtIJos9GqetQ,354,22,389,1532,400,0.910025706940874,1.0282776349614395,3.9383033419023135,0.056555269922879174,Buffet of Buffets,The Strip,3570 S Las Vegas Blvd,89109.0,4.0,389.0,Restaurants;Buffets
X6TD8xLS_KMneyOGquOSVQ,2,5,30,111,2,0.06666666666666667,0.06666666666666667,3.7,0.16666666666666666,Blue Diamond Saloon,Southwest,6935 Blue Diamond Rd,89178.0,3.5,30.0,Bars;Nightlife
F0j-dNjFY4u49hql2Rz2fw,15,34,115,315,15,0.13043478260869565,0.13043478260869565,2.739130434782609,0.2956521739130435,Dunkin' Donuts,Southeast,409 E Silverado Ranch,89123.0,2.5,115.0,Coffee & Tea;Food;Donuts
Zvnm7o2eMaYAEHS8YRn_EQ,53,49,261,842,53,0.20306513409961685,0.20306513409961685,3.2260536398467434,0.18773946360153257,Eastside Cannery,,5255 Boulder Hwy,89122.0,3.0,262.0,Casinos;Arts & Entertainment
_CgBou-sE-UW2j4otiKtlw,4,2,11,37,4,0.36363636363636365,0.36363636363636365,3.3636363636363638,0.18181818181818182,Baja Fresh Las Vegas,Westside,4760 W Sahara Ave,89102.0,3.5,11.0,Mexican;Restaurants
TtqvXhjmXXd0nhibRAbpRg,13,7,82,306,14,0.15853658536585366,0.17073170731707318,3.731707317073171,0.08536585365853659,Nozomi Japanese Restaurant,Downtown,2202 W Charleston Blvd,89102.0,3.5,82.0,Nightlife;Sushi Bars;Restaurants;Buffets;Seafood;Japanese;Bars
hroo5nOO8b9QhHX0GLg7oA,348,128,839,2803,422,0.41477949940405245,0.5029797377830751,3.34088200238379,0.15256257449344457,Pho So 1,Chinatown,4745 Spring Mountain Rd,89102.0,3.5,838.0,Restaurants;Vietnamese;Thai
nUpz0YiBsOK7ff9k3vUJ3A,44,71,1218,4974,46,0.0361247947454844,0.03776683087027915,4.083743842364532,0.05829228243021346,Buddy V's Ristorante,The Strip,3327 S Las Vegas Blvd,89109.0,4.0,1219.0,Restaurants;American (Traditional);Italian
NY80DkkCfEl198JmwtO4pA,470,406,1415,3669,641,0.3321554770318021,0.4530035335689046,2.5929328621908128,0.28692579505300353,Harrah's Las Vegas Hotel & Casino,The Strip,3475 S Las Vegas Blvd,89109.0,2.5,1413.0,Arts & Entertainment;Hotels & Travel;Casinos;Hotels;Event Planning & Services
ozEDKl0tZw5ob1evx41gcQ,28,21,381,1429,30,0.07349081364829396,0.07874015748031496,3.7506561679790025,0.05511811023622047,Big Dog's Draft House,Northwest,4543 N Rancho Dr,89130.0,4.0,381.0,American (Traditional);Breweries;Pizza;Food;Restaurants
mG7w2Ro7kOnrYUYlVTYtvA,21,4,250,1067,27,0.084,0.108,4.268,0.016,KISS By Monster Mini Golf,Eastside,4503 Paradise Rd,89169.0,4.5,250.0,Mini Golf;Active Life
ODvDtedF0ccUmkDCuu89IQ,1,0,7,35,1,0.14285714285714285,0.14285714285714285,5.0,0.0,R.I.P Pest Control,Centennial,6955 N Durango Dr,89149.0,5.0,7.0,Professional Services;Pest Control;Shopping;Home & Garden;Local Services
Z1E36owKeeZKDL-9ZuanJw,62,63,490,1775,80,0.12653061224489795,0.16326530612244897,3.622448979591837,0.12857142857142856,TC's Rib Crib,Spring Valley,3655 S Durango Dr,89147.0,3.5,490.0,Event Planning & Services;Caterers;Barbeque;Restaurants;Soul Food
pomGBqfbxcqPv14c3XH-ZQ,74,114,1030,3966,96,0.07184466019417475,0.09320388349514563,3.8504854368932038,0.11067961165048544,Leticia's Mexican Cocina,Centennial,7585 Norman Rockwell Ln,89143.0,4.0,1030.0,Restaurants;Nightlife;Bars;Mexican
vOfz55MmWgjNQ3BA2PnhgQ,29,39,564,2169,31,0.051418439716312055,0.0549645390070922,3.845744680851064,0.06914893617021277,Marilyn's Cafe,Eastside,255 E Flamingo Rd,89169.0,4.0,564.0,Restaurants;American (Traditional)
Gaq3S9lmjXVcuDCZ8ulppw,122,132,1117,4092,168,0.10922112802148612,0.1504028648164727,3.663384064458371,0.11817367949865712,Oyshi Sushi,Southwest,7775 S Rainbow Blvd,89139.0,3.5,1118.0,Sushi Bars;Restaurants;American (New)
qKn9nynsVYIST8rf6tEFRQ,5,16,149,577,5,0.03355704697986577,0.03355704697986577,3.87248322147651,0.10738255033557047,Corner Thai Kitchen,Spring Valley,9575 W Tropicana Ave,89147.0,4.0,149.0,Thai;Salad;Restaurants
5Dccw539NNtnyCgTu5ed5A,25,42,338,1261,29,0.07396449704142012,0.08579881656804733,3.730769230769231,0.1242603550295858,Thai House,Southeast,9850 S Maryland Pkwy,89183.0,3.5,338.0,Chinese;Restaurants;Thai;Seafood
KskYqH1Bi7Z_61pH6Om8pg,247,143,3965,16764,273,0.06229508196721312,0.06885245901639345,4.227994955863808,0.036065573770491806,Lotus of Siam,Downtown,953 E Sahara Ave,89104.0,4.0,3964.0,Car Dealers;Thai;Automotive;Seafood;Bars;Wine Bars;Restaurants;Nightlife
Rj-7ymdw8aNZBRqGRAjR3Q,25,42,666,2594,29,0.03753753753753754,0.04354354354354354,3.894894894894895,0.06306306306306306,El Segundo Sol,The Strip,3200 S Las Vegas Blvd,89109.0,4.0,666.0,Cocktail Bars;Bars;Venues & Event Spaces;Nightlife;Event Planning & Services;Mexican;Restaurants
JIfSollg32ifUzTw2K4PDQ,43,6,127,554,43,0.33858267716535434,0.33858267716535434,4.362204724409449,0.047244094488188976,Taqueria El Buen Pastor,,530 N Las Vegas Blvd,89101.0,4.5,127.0,Street Vendors;Mexican;Food;Restaurants
fL-b760btOaGa85OJ9ut3w,207,66,2320,10182,224,0.08922413793103448,0.09655172413793103,4.3887931034482754,0.028448275862068967,Rollin Smoke Barbeque,,3185 S Highland Dr,89109.0,4.5,2320.0,Restaurants;Soul Food;Burgers;Barbeque
hRQS8y-uG2kc8miWVYiLuQ,164,66,705,2704,169,0.2326241134751773,0.2397163120567376,3.8354609929078016,0.09361702127659574,Golden Steer Steakhouse,The Strip,308 W Sahara Ave,89102.0,4.0,705.0,Restaurants;Steakhouses
SAIrNOB4PtDA4gziNCucwg,133,74,1155,4784,180,0.11515151515151516,0.15584415584415584,4.141991341991342,0.06406926406926407,Herbs & Rye,Westside,3713 W Sahara Ave,89102.0,4.0,1155.0,Bars;Cocktail Bars;Nightlife;Italian;Tapas Bars;Steakhouses;Restaurants
rTZVcJZ8G80i6NjLw0SW8Q,68,66,464,1522,74,0.14655172413793102,0.15948275862068967,3.2801724137931036,0.14224137931034483,Silverton Casino,Southwest,3333 Blue Diamond Rd,89139.0,3.5,464.0,Casinos;Hotels;Event Planning & Services;Arts & Entertainment;Hotels & Travel
XQJr9_jZR1vOoZVcZfDDwQ,93,147,602,1842,137,0.15448504983388706,0.22757475083056478,3.0598006644518274,0.2441860465116279,Cracker Barrel Old Country Store,Southeast,8350 Dean Martin Dr,89139.0,3.0,602.0,Breakfast & Brunch;Restaurants;Southern;American (Traditional);Diners
CZhc8YXdFLhAI4ViC2ERTg,13,42,490,2074,13,0.026530612244897958,0.026530612244897958,4.2326530612244895,0.08571428571428572,Viva Mercado's Mexican Bar & Grill,Westside,9440 W Sahara Ave,89117.0,4.0,490.0,Bars;Soup;Nightlife;Mexican;Restaurants;Salad
wWuGa3OOQJro_XGe-GKBXA,82,8,505,2363,154,0.16237623762376238,0.30495049504950494,4.679207920792079,0.015841584158415842,Kabuto,Chinatown,5040 Spring Mountain Rd,89146.0,4.5,504.0,Japanese;Restaurants;Sushi Bars
ZrUal0AEUT-_2etHH-9cfA,0,0,18,69,0,0.0,0.0,3.8333333333333335,0.0,Starbucks,,1925 Martin Luther King Blvd,89106.0,4.0,18.0,Food;Coffee & Tea
QleWAHOsujz6qmvi4mxsyg,1,1,31,151,1,0.03225806451612903,0.03225806451612903,4.870967741935484,0.03225806451612903,A.C.E Fitness,Spring Valley,8665 W Flamingo Rd,89147.0,5.0,31.0,Life Coach;Professional Services;Trainers;Active Life;Boot Camps;Fitness & Instruction
wJ-961JWdVhJXhWQf4Jlcw,5,40,101,287,6,0.04950495049504951,0.0594059405940594,2.8415841584158414,0.39603960396039606,Starbucks,Spring Valley,4916 S Fort Apache Rd,89148.0,3.0,101.0,Food;Coffee & Tea
A5Rkh7UymKm0_Rxm9K2PJw,74,71,1203,4713,153,0.06151288445552785,0.12718204488778054,3.917705735660848,0.05901911886949293,Yard House,Southeast,6593 Las Vegas Blvd S,89119.0,4.0,1204.0,Seafood;Sports Bars;Vegetarian;Asian Fusion;Restaurants;Cocktail Bars;American (Traditional);Bars;Nightlife;Beer Bar;American (New);Wine Bars;Steakhouses
u4IDWradF0DQSdfiUNpS2Q,2,11,94,389,3,0.02127659574468085,0.031914893617021274,4.138297872340425,0.11702127659574468,Tasty Grill,Spring Valley,4140 S Durango Dr,89147.0,4.0,94.0,Chicken Wings;Restaurants;Burgers;Pizza;American (Traditional)
1jpYP-JNOEYCMIzP4OlGuQ,41,26,568,2401,54,0.0721830985915493,0.09507042253521127,4.227112676056338,0.045774647887323945,Braddah's Island Style,Westside,2330 S Rainbow Blvd,89146.0,4.0,569.0,Hawaiian;Asian Fusion;Ethnic Food;Mexican;Specialty Food;Restaurants;Desserts;Food
7YssNqJaJCMnIyabbqjDXQ,10,13,117,383,16,0.08547008547008547,0.13675213675213677,3.2735042735042734,0.1111111111111111,The Rockhouse,The Strip,3535 S Las Vegas Blvd,89109.0,3.5,117.0,Dance Clubs;Bars;Nightlife;Dive Bars
qUSisWf5QNIMk8aeVhwKjA,9,7,95,390,18,0.09473684210526316,0.18947368421052632,4.105263157894737,0.07368421052631578,Cinnaholic,Centennial,7920 W Tropical Pkwy,89149.0,4.0,95.0,Desserts;Vegan;Bakeries;Food;Restaurants
ybHlmdUHLPKfv85bRK4Wtw,51,10,922,4315,105,0.055314533622559656,0.113882863340564,4.68004338394794,0.010845986984815618,Grouchy John's Coffee,Southeast,8520 S Maryland Pkwy,89123.0,4.5,922.0,Juice Bars & Smoothies;Cafes;Food Trucks;Bagels;Coffee & Tea;Breakfast & Brunch;Restaurants;Food
ixAh9crILnJ9tM8LhWFhkw,24,64,671,2591,48,0.03576751117734724,0.07153502235469449,3.8614008941877795,0.09538002980625931,Archi's Thai Bistro,Spring Valley,6345 S Rainbow Blvd,89118.0,4.0,671.0,Restaurants;Thai
l4qomOr-2ZDOjWXSZXpzZg,75,16,92,294,92,0.8152173913043478,1.0,3.1956521739130435,0.17391304347826086,Pho Rose,,1750 N Buffalo Dr,89128.0,3.0,92.0,Vietnamese;Restaurants
ByFMv3p5X1aNeZhU61rDcA,720,486,1666,4455,1064,0.43217286914765907,0.6386554621848739,2.6740696278511407,0.2917166866746699,Stratosphere,The Strip,2000 S Las Vegas Blvd,89104.0,2.5,1662.0,Hotels;Casinos;Event Planning & Services;Arts & Entertainment;Hotels & Travel
VrGI7_nRjXpn0415S3coGQ,95,50,655,2591,125,0.1450381679389313,0.19083969465648856,3.955725190839695,0.07633587786259542,Thai Style Noodle House,Chinatown,3516 Wynn Rd,89103.0,4.0,655.0,Thai;Vegetarian;Noodles;Restaurants
XfUg7AJJliNGNFseki2y3Q,4,5,211,1022,4,0.018957345971563982,0.018957345971563982,4.843601895734597,0.023696682464454975,Ironhorse Tattoos Piercings,University,700 E Naples Dr,89119.0,5.0,212.0,Tattoo;Beauty & Spas;Piercing;Permanent Makeup
LsXnqT4WACxF9XyWCu48Nw,0,3,51,228,0,0.0,0.0,4.470588235294118,0.058823529411764705,George's Italian Deli,Eastside,3318 E Flamingo Rd,89121.0,4.5,51.0,Delis;Restaurants;Sandwiches
ytk8XVFegCSdSBXLDZutpw,17,39,331,1215,20,0.0513595166163142,0.06042296072507553,3.6706948640483383,0.11782477341389729,Bachi Burger,Spring Valley,6825 W Russell Rd,89118.0,3.5,331.0,Food;Breakfast & Brunch;Asian Fusion;Bars;Burgers;Beer;Wine & Spirits;Nightlife;Restaurants
